hex,reg_number,flag,lat,lng,alt,dir,speed,v_speed,flight_number,flight_icao,flight_iata,dep_icao,dep_iata,arr_icao,arr_iata,airline_icao,airline_iata,aircraft_icao,updated,status
A9AB40,N722CV,FI,36.7,-76.94,9265,40,553,2.0,,,,,,,,FCM,N7,C55B,1647955710,en-route
A727CE,N560KC,CA,37.54,-75.79,9258,204,631,5.9,,,,KSBY,SBY,KPBI,PBI,NRL,N5,C56X,1647955710,en-route
A7D3FE,N603SK,US,42.78,-85.52,9258,256,737,-10.4,3071,SKW3071,AA3071,KPVD,PVD,KORD,ORD,DAL,AA,CRJ7,1647955710,en-route
A44A48,N376CA,US,35.2,-85.62,9235,317,777,5.2,5069,EDV5069,DL5069,KATL,ATL,KXNA,XNA,DAL,DL,CRJ7,1647955710,en-route
A39AB4,N331NB,US,41.13,-84.56,9197,248,735,6.2,646,DAL646,DL646,KDTW,DTW,MMMX,MEX,DAL,DL,A319,1647955710,en-route
A1B4AB,N209NN,US,34.78,-94.93,9197,220,703,-4.6,3653,ENY3653,AA3653,KGSO,GSO,KDFW,DFW,AAL,AA,E75L,1647955710,en-route
ACA306,N913NK,US,33.36,-85.43,9182,253,781,7.8,481,NKS481,NK481,KATL,ATL,KMSY,MSY,NKS,NK,A20N,1647955710,en-route
A8BC13,N662EH,US,41.25,-85.38,9159,274,718,-2.3,3665,ENY3665,AA3665,KAVP,AVP,KORD,ORD,AAL,AA,E145,1647955710,en-route
A0540A,N120DN,US,34.61,-83.27,9151,223,787,0.0,560,DAL560,DL560,KDCA,DCA,KATL,ATL,DAL,DL,A321,1647955710,en-route
A8E247,N6713Y,US,32.05,-84.84,9151,350,850,-11.1,1550,DAL1550,DL1550,KFLL,FLL,KATL,ATL,DAL,DL,B752,1647955710,en-route
A03FFF,N115NN,US,41.48,-84.71,9151,272,709,0.0,1,AAL1,AA1,KJFK,JFK,KLAX,LAX,AAL,AA,A321,1647955710,en-route
A7AD7C,N594NN,US,37.17,-80.73,9144,239,731,0.0,5168,JIA5168,AA5168,KDCA,DCA,KBHM,BHM,AAL,AA,CRJ9,1647955710,en-route
A0B35C,N144UP,US,36.36,-84.17,9144,334,863,0.30000000000000004,2327,UPS2327,5X2327,KMCO,MCO,KSDF,SDF,UPS,5X,A306,1647955710,en-route
ADABFE,N980JT,US,42.98,-83.9,9144,273,713,0.0,2577,JBU2577,B62577,KBOS,BOS,KLAS,LAS,JBU,B6,A321,1647955710,en-route
A32844,N302RN,US,35.68,-93.74,9144,236,707,0.30000000000000004,4062,ENY4062,AA4062,KRDU,RDU,KAUS,AUS,AAL,AA,E75L,1647955710,en-route
A77F2D,N582UW,US,38.83,-80.35,9144,246,768,0.0,2600,AAL2600,AA2600,KBOS,BOS,KDFW,DFW,AAL,AA,A321,1647955710,en-route
AD3027,N949S,NP,36.48,-93.0,9144,256,483,0.0,,,,,,,,SHA,N9,TBM9,1647955710,en-route
C023B7,C-FNNQ,CA,44.32,-80.75,9144,312,770,0.0,105,ACA105,AC105,CYYZ,YYZ,CYVR,YVR,ACA,AC,B77W,1647955710,en-route
A1D105,N216NN,US,38.28,-91.61,9144,236,716,0.0,3727,ENY3727,AA3727,KAGS,AGS,KDFW,DFW,AAL,AA,E75L,1647955710,en-route
A3271E,N302DU,US,41.51,-93.45,9144,244,666,0.30000000000000004,1113,DAL1113,DL1113,KORD,ORD,KSLC,SLC,DAL,DL,BCS3,1647955710,en-route
A8D4CC,N66831,US,41.46,-93.07,9144,259,713,0.0,1637,UAL1637,UA1637,KORD,ORD,KPHX,PHX,UAL,UA,B739,1647955710,en-route
AB0D76,N811DZ,US,40.01,-86.73,9144,334,888,0.0,947,DAL947,DL947,KFLL,FLL,KMSP,MSP,DAL,DL,B739,1647955710,en-route
A013EE,N104DU,US,36.37,-95.26,9144,181,664,0.30000000000000004,378,DAL378,DL378,KLGA,LGA,KDFW,DFW,DAL,DL,BCS1,1647955710,en-route
A06DB4,N127AA,US,39.28,-94.74,9144,234,692,0.0,2754,AAL2754,AA2754,KORD,ORD,KDFW,DFW,AAL,AA,A321,1647955710,en-route
A4460D,N37470,US,23.03,-92.1,9144,294,809,0.0,1653,UAL1653,UA1653,MMUN,CUN,KLAX,LAX,UAL,UA,B739,1647955710,en-route
AA7988,N774SW,US,39.45,-85.55,9144,340,848,0.0,1664,SWA1664,WN1664,KMCO,MCO,KMDW,MDW,SWA,WN,B737,1647955710,en-route
A92384,N68811,US,43.03,-82.14,9144,267,681,0.0,647,UAL647,UA647,KBOS,BOS,KDEN,DEN,UAL,UA,B739,1647955710,en-route
A27E39,N26SE,NG,38.22,-85.6,9144,334,533,0.0,,,,KTYS,TYS,KPWK,PWK,NIG,N2,SF50,1647955710,en-route
AA2BA4,N75428,US,34.46,-95.26,9144,221,731,0.0,1813,UAL1813,UA1813,KMEM,MEM,KIAH,IAH,UAL,UA,B739,1647955710,en-route
AC0418,N87319,US,34.97,-94.71,9144,233,709,0.0,6266,ASH6266,UA6266,KSDF,SDF,KIAH,IAH,UAL,UA,E75L,1647955710,en-route
A24493,N245WN,US,33.95,-86.65,9144,170,764,0.30000000000000004,2299,SWA2299,WN2299,KBNA,BNA,KVPS,VPS,SWA,WN,B737,1647955710,en-route
A426DA,N367FR,US,37.32,-89.62,9144,336,874,0.0,2679,FFT2679,F92679,KMIA,MIA,KSTL,STL,FFT,F9,A20N,1647955710,en-route
C027D1,C-FPCA,CA,-8.06,-78.51,9144,343,885,0.0,7254,ACA7254,AC7254,SPJC,LIM,CYYZ,YYZ,ACA,AC,B763,1647955710,en-route
AB72B3,N837DN,US,37.94,-83.83,9144,181,864,0.30000000000000004,619,DAL619,DL619,KDTW,DTW,MMUN,CUN,DAL,DL,B739,1647955710,en-route
A0BAA1,N146SY,US,37.3,-86.11,9144,27,798,0.7000000000000001,5906,SKW5906,UA5906,KBNA,BNA,KORD,ORD,UAL,UA,E75L,1647955710,en-route
ADC2A7,N986NN,US,40.03,-83.66,9144,268,731,0.0,2813,AAL2813,AA2813,KJFK,JFK,KAUS,AUS,AAL,AA,B738,1647955710,en-route
AB3D17,N823MD,US,40.3,-83.22,9144,268,714,0.0,5732,RPA5732,DL5732,KLGA,LGA,KIND,IND,DAL,DL,E170,1647955710,en-route
A848E6,N633AE,US,36.9,-79.54,9144,214,753,-0.30000000000000004,6015,PDT6015,AA6015,KMDT,MDT,KCLT,CLT,AAL,AA,E145,1647955710,en-route
A35605,N314DN,US,40.7,-80.19,9144,207,800,0.0,1616,DAL1616,DL1616,KBUF,BUF,KATL,ATL,DAL,DL,A321,1647955710,en-route
AD3D4E,N952NN,US,37.86,-90.97,9144,255,735,0.0,1403,AAL1403,AA1403,KBWI,BWI,KDFW,DFW,AAL,AA,B738,1647955710,en-route
A455C7,N379FR,US,34.12,-94.16,9144,249,725,0.0,1551,FFT1551,F91551,KATL,ATL,KDFW,DFW,FFT,F9,A20N,1647955710,en-route
A1C229,N212NN,US,43.1,-81.74,9144,265,664,0.0,3852,ENY3852,AA3852,KROC,ROC,KORD,ORD,AAL,AA,E75L,1647955710,en-route
AC4D1A,N892DN,US,23.25,-92.63,9144,302,831,0.0,637,DAL637,DL637,MMUN,CUN,KLAX,LAX,DAL,DL,B739,1647955710,en-route
A05A03,N12116,US,40.14,-78.18,9144,270,661,0.0,1047,UAL1047,UA1047,KEWR,EWR,KEGE,EGE,UAL,UA,B752,1647955710,en-route
A3DFEB,N349NB,US,41.79,-82.86,9144,290,737,0.0,742,DAL742,DL742,KLGA,LGA,KMSP,MSP,DAL,DL,A319,1647955710,en-route
A081CA,N13138,US,41.53,-86.11,9144,278,746,0.0,2444,UAL2444,UA2444,KEWR,EWR,KDEN,DEN,UAL,UA,B752,1647955710,en-route
A339E0,N307FR,US,41.93,-86.55,9144,259,766,0.30000000000000004,2131,FFT2131,F92131,KDTW,DTW,KLAS,LAS,FFT,F9,A20N,1647955710,en-route
A0FAF3,N162UW,US,36.96,-95.63,9136,276,829,-0.7000000000000001,1678,AAL1678,AA1678,KCLT,CLT,KPHX,PHX,AAL,AA,A321,1647955710,en-route
AC1988,N879UA,US,40.12,-81.78,9136,266,735,0.0,554,UAL554,UA554,KEWR,EWR,KDFW,DFW,UAL,UA,A319,1647955710,en-route
0C205C,HP-1717CMP,PA,21.91,-81.95,9136,176,840,7.8,295,CMP295,CM295,MUHA,HAV,MPTO,PTY,CMP,CM,B738,1647955710,en-route
A359BC,N315DN,US,36.92,-80.44,9136,225,792,-0.30000000000000004,2770,DAL2770,DL2770,KLGA,LGA,KATL,ATL,DAL,DL,A321,1647955710,en-route
A8BC29,N662FE,US,36.6,-87.5,9136,232,813,0.30000000000000004,407,FDX407,FX407,KSDF,SDF,KMEM,MEM,FDX,FX,A306,1647955710,en-route
A28FA9,N264UP,US,39.54,-83.75,9128,235,792,-3.3,2061,UPS2061,5X2061,KBDL,BDL,KSDF,SDF,UPS,5X,MD11,1647955710,en-route
A790B3,N587JB,US,37.41,-76.6,9121,172,942,4.2,1347,JBU1347,B61347,KDCA,DCA,TJSJ,SJU,JBU,B6,A320,1647955710,en-route
A8CF70,N667NK,US,29.92,-81.36,9113,357,868,4.6,1695,NKS1695,NK1695,KMCO,MCO,KEWR,EWR,NKS,NK,A321,1647955710,en-route
ACE56B,N93XP,NP,30.54,-83.71,9113,271,729,-4.6,,,,KJAX,JAX,KDTS,DSI,SHA,N9,BE40,1647955710,en-route
AB356B,N821JS,US,27.96,-78.87,9113,7,687,5.9,,,,KPBI,PBI,KSYR,SYR,NCR,N8,C56X,1647955710,en-route
0D0D8D,XA-VSH,MX,18.58,-94.51,9113,109,874,-11.7,136,VOI136,Y4136,MMMX,MEX,MMVA,VSA,VOI,Y4,A20N,1647955710,en-route
A93257,N692CA,US,42.45,-85.3,9090,271,703,7.5,3842,SKW3842,DL3842,KDTW,DTW,KOMA,OMA,DAL,DL,CRJ9,1647955710,en-route
A0836C,N132JE,US,32.45,-82.73,9083,326,809,-9.8,403,EDG403,,KOPF,OPF,KPDK,PDK,EDG,,GLF4,1647955710,en-route
A01805,N105HQ,US,40.28,-84.19,9067,267,696,-5.2,4707,RPA4707,AA4707,KLGA,LGA,KIND,IND,AAL,AA,E75S,1647955710,en-route
A3ECCE,N352FX,US,26.65,-77.93,9067,281,587,8.5,352,LXJ352,,MYAM,MHH,KADS,ADS,LXJ,,E55P,1647955710,en-route
A52844,N431QS,US,36.76,-85.43,9060,172,701,7.8,431,EJA431,1I431,KEKX,EKX,KMGM,MGM,EJA,1I,E55P,1647955710,en-route
A2B0ED,N27246,US,39.08,-84.96,9022,338,796,-9.4,2094,UAL2094,UA2094,KFLL,FLL,KORD,ORD,UAL,UA,B738,1647955710,en-route
A08826,N133UP,US,40.12,-87.55,9022,158,787,-4.9,9746,UPS9746,5X9746,KFAR,FAR,KSDF,SDF,UPS,5X,A306,1647955710,en-route
A31486,N298PQ,US,40.21,-75.27,8999,226,785,9.4,5485,EDV5485,DL5485,KLGA,LGA,KGSP,GSP,DAL,DL,CRJ9,1647955710,en-route
A8BF73,N663AW,US,34.02,-94.48,8991,249,748,-4.6,2146,AAL2146,AA2146,KBHM,BHM,KDFW,DFW,AAL,AA,A320,1647955710,en-route
AA7833,N774DE,US,34.52,-82.79,8968,53,957,9.1,2441,DAL2441,DL2441,KATL,ATL,KEWR,EWR,DAL,DL,B738,1647955710,en-route
AA7288,N772XF,US,34.35,-93.37,8961,251,761,-16.6,1538,AAL1538,AA1538,KVPS,VPS,KDFW,DFW,AAL,AA,A319,1647955710,en-route
E80276,CC-BFS,CL,-13.12,-72.74,8945,290,850,3.9,2010,LPE2010,LA2010,SPZO,CUZ,SPJC,LIM,LAN,LA,A320,1647955710,en-route
A3725A,N321DH,US,35.79,-86.14,8930,307,825,5.9,345,DAL345,DL345,KATL,ATL,KLAX,LAX,DAL,DL,A321,1647955710,en-route
AA2BC2,N75433,US,40.39,-87.19,8930,150,818,4.9,1996,UAL1996,UA1996,KORD,ORD,TJSJ,SJU,UAL,UA,B739,1647955710,en-route
A8DFC7,N671DN,US,33.73,-82.09,8839,74,974,0.0,2633,DAL2633,DL2633,KATL,ATL,KRDU,RDU,DAL,DL,B752,1647955710,en-route
AB9B9D,N847UA,US,36.76,-93.1,8839,46,979,-0.30000000000000004,659,UAL659,UA659,KDFW,DFW,KEWR,EWR,UAL,UA,A319,1647955710,en-route
AE20C5,07-7184,US,34.76,-78.97,8839,26,822,0.0,,,,,,,,RCH,MC,C17,1647955710,en-route
ABB804,N854UP,US,36.89,-76.22,8839,26,468,0.0,854,GAJ854,,KILM,ILM,KFRG,FRG,GAJ,,B350,1647955710,en-route
ABA78B,N850CA,US,24.49,-76.94,8839,127,618,0.0,,,,KFXE,FXE,MYLD,LGI,NCR,N8,TBM8,1647955710,en-route
ADB65B,N983AT,US,34.67,-87.66,8839,100,913,0.0,1287,DAL1287,DL1287,KDAL,DAL,KATL,ATL,DAL,DL,B712,1647955710,en-route
A26FBC,N256W,NG,37.16,-82.74,8839,1,540,0.0,,,,KAPF,APF,,,NIG,N2,TBM8,1647955710,en-route
AAE377,N800SK,US,39.91,-79.9,8839,130,955,0.0,3663,SKW3663,DL3663,KDTW,DTW,KIAD,IAD,DAL,DL,CRJ9,1647955710,en-route
ACD0C2,N925AE,US,40.41,-91.81,8839,65,874,-0.30000000000000004,3829,ENY3829,AA3829,KICT,ICT,KORD,ORD,AAL,AA,E145,1647955710,en-route
ACCD7E,N924EV,US,31.58,-87.7,8839,54,933,0.7000000000000001,5144,EDV5144,DL5144,KAEX,AEX,KATL,ATL,DAL,DL,CRJ2,1647955710,en-route
AD12E0,N941WN,US,34.99,-86.16,8839,136,863,7.5,1306,SWA1306,WN1306,KBNA,BNA,KMCO,MCO,SWA,WN,B737,1647955710,en-route
A88836,N649RW,US,38.36,-77.02,8839,38,864,-0.30000000000000004,3675,RPA3675,UA3675,KSRQ,SRQ,KEWR,EWR,UAL,UA,E170,1647955710,en-route
A71B43,N557UW,US,35.91,-79.08,8831,36,870,0.0,401,AAL401,AA401,KCLT,CLT,KPHL,PHL,AAL,AA,A321,1647955710,en-route
A2B112,N27258,US,28.5,-81.79,8831,165,863,0.7000000000000001,2177,UAL2177,UA2177,KEWR,EWR,KRSW,RSW,UAL,UA,B38M,1647955710,en-route
A6C436,N535NK,US,28.83,-82.95,8785,299,785,5.9,134,NKS134,NK134,KMCO,MCO,KIAH,IAH,NKS,NK,A319,1647955710,en-route
A8B48F,N660DL,US,28.03,-82.05,8740,336,879,10.1,1475,DAL1475,DL1475,KRSW,RSW,KATL,ATL,DAL,DL,B752,1647955710,en-route
AD4EE3,N957CJ,US,40.98,-85.42,8717,318,844,-1.0,957,JUS957,,KBCT,BCT,,,JUS,UJ*,FA20,1647955710,en-route
A4D8F6,N411MM,US,41.02,-90.36,8717,211,664,-8.1,411,COL411,,KJVL,JVL,KCOU,COU,COL,,H25B,1647955710,en-route
A98F6A,N715JB,US,24.35,-81.18,8686,9,822,-5.2,2850,JBU2850,B62850,SEQM,UIO,KFLL,FLL,JBU,B6,A320,1647955710,en-route
C01734,C-FIUL,CA,47.2,-86.39,10972,298,737,0.0,103,ACA103,AC103,CYYZ,YYZ,CYVR,YVR,ACA,AC,B77W,1647955710,en-route
C0583F,C-GHKW,CA,48.23,-80.76,9753,294,614,0.0,301,ACA301,AC301,CYUL,YUL,CYVR,YVR,ACA,AC,A333,1647955710,en-route
C05BCB,C-GITU,CA,46.58,-84.75,9144,299,729,0.0,259,ACA259,AC259,CYYZ,YYZ,CYWG,YWG,ACA,AC,A321,1647955710,en-route
A43EA2,N37273,US,41.41,-96.92,9144,268,688,0.0,2064,UAL2064,UA2064,KLGA,LGA,KDEN,DEN,UAL,UA,B738,1647955710,en-route
C07B0A,C-GUPL,CA,45.23,-79.53,8679,264,640,9.1,1073,ACA1073,AC1073,CYUL,YUL,KDEN,DEN,ACA,AC,BCS3,1647955710,en-route
A6E4E4,N543US,US,42.44,-84.84,8641,271,763,5.2,2925,DAL2925,DL2925,KDTW,DTW,KMSP,MSP,DAL,DL,B752,1647955710,en-route
A03235,N111ZM,US,41.04,-87.91,8534,275,731,0.0,76,AAL76,AA76,KJFK,JFK,KSFO,SFO,AAL,AA,A321,1647955710,en-route
A48DEA,N39297,US,41.29,-85.16,8534,276,698,0.0,293,UAL293,UA293,KCLE,CLE,KDEN,DEN,UAL,UA,B738,1647955710,en-route
C066FB,C-GMZY,CA,46.84,-85.42,8534,298,675,0.0,1113,ACA1113,AC1113,CYYZ,YYZ,CYQR,YQR,ACA,AC,BCS3,1647955710,en-route
A11F59,N17104,US,42.89,-83.18,8534,280,744,0.0,521,UAL521,UA521,KJFK,JFK,KSFO,SFO,UAL,UA,B752,1647955710,en-route
AD2EA9,N949AT,US,40.8,-86.76,8534,258,737,0.0,2352,DAL2352,DL2352,KDTW,DTW,KMCI,MCI,DAL,DL,B712,1647955710,en-route
AD0D35,N940AN,US,40.51,-99.36,8534,244,781,0.0,1297,AAL1297,AA1297,KDTW,DTW,KPHX,PHX,AAL,AA,B738,1647955710,en-route
C01BDE,C-FKOJ,CA,46.48,-84.49,8534,299,770,0.0,1131,ACA1131,AC1131,CYYZ,YYZ,CYXE,YXE,ACA,AC,A320,1647955710,en-route
A9CB47,N730CK,US,40.82,-92.33,8534,225,646,0.30000000000000004,833,KII833,K5833,KCID,CID,KMCI,MCI,KII,K5,B734,1647955710,en-route
AA763F,N773XF,US,42.73,-85.79,8481,256,718,-4.9,370,AAL370,AA370,KLGA,LGA,KORD,ORD,AAL,AA,A319,1647955710,en-route
A5B1A8,N466UA,US,40.57,-89.57,8450,41,976,-13.0,380,UAL380,UA380,KDFW,DFW,KORD,ORD,UAL,UA,A320,1647955710,en-route
A0A6C5,N141DU,US,42.46,-85.74,8435,271,725,3.6,2353,DAL2353,DL2353,KDTW,DTW,KDFW,DFW,DAL,DL,BCS1,1647955710,en-route
ADD691,N991CE,NP,42.46,-85.5,8221,271,694,1.3,,,,KPTK,PTK,KSDL,SCF,SHA,N9,F2TH,1647955710,en-route
ABD254,N8608N,US,40.86,-87.68,8206,174,711,8.1,720,SWA720,WN720,KMDW,MDW,KFLL,FLL,SWA,WN,B738,1647955710,en-route
A9B4A4,N724YX,US,40.71,-81.22,8092,281,627,7.2,3420,RPA3420,UA3420,KPIT,PIT,KORD,ORD,UAL,UA,E75L,1647955710,en-route
A3F00A,N353AZ,US,40.6,-87.09,8069,140,846,-7.5,3535,ATN3535,8C3535,KSEA,SEA,KCVG,CVG,ATN,8C,B763,1647955710,en-route
ABDDE6,N864CA,US,40.66,-91.53,7924,218,435,0.0,,,,KDVN,DVN,KDFW,DFW,NCR,N8,B350,1647955710,en-route
ADFEB6,75-0125,US,41.48,-90.72,7924,264,818,-0.30000000000000004,,,,,,,,RCH,MC,B742,1647955710,en-route
C00B98,C-FEKD,CA,42.88,-84.61,7924,261,687,0.0,7453,JZA7453,AC7453,CYYZ,YYZ,KORD,ORD,ACA,AC,E75S,1647955710,en-route
C061B2,C-GKZX,CA,46.68,-82.3,7917,306,368,-1.6,,,,CYQA,YQA,CYSP,YSP,,,PA46,1647955710,en-route
A50E47,N425AW,US,40.75,-79.75,7840,101,963,-6.5,3892,AWI3892,UA3892,KORD,ORD,KMDT,MDT,UAL,UA,CRJ2,1647955710,en-route
AD1D3D,N944NN,US,40.72,-87.14,7620,154,740,0.0,2920,AAL2920,AA2920,KORD,ORD,KTPA,TPA,AAL,AA,B738,1647955710,en-route
A3A082,N33262,US,41.95,-86.63,7612,88,848,9.1,1932,UAL1932,UA1932,KORD,ORD,KLGA,LGA,UAL,UA,B738,1647955710,en-route
780A6E,B-LJK,HK,41.26,-85.98,7612,296,742,1.0,3185,CPA3185,CX3185,KLCK,LCK,KORD,ORD,CPA,CX,B748,1647955710,en-route
A7D78A,N604QS,US,42.89,-83.99,7597,315,670,7.2,604,EJA604,1I604,KPTK,PTK,KRIC,RIC,EJA,1I,C68A,1647955710,en-route
C05219,C-GFCI,CA,42.71,-79.32,7383,3,807,-8.1,1621,ROU1621,AC1621,KFLL,FLL,CYYZ,YYZ,ROU,AC,A320,1647955710,en-route
A08663,N133AN,US,41.29,-85.73,7315,269,687,0.0,2098,AAL2098,AA2098,KPHL,PHL,KORD,ORD,AAL,AA,A321,1647955710,en-route
A214DE,N233NN,US,42.83,-85.11,7315,261,666,0.0,3519,ENY3519,AA3519,KBDL,BDL,KORD,ORD,AAL,AA,E75L,1647955710,en-route
C06362,C-GLQN,CA,45.01,-81.08,7315,304,494,0.30000000000000004,631,POE631,PD631,CYTZ,YTZ,CYQT,YQT,POE,PD,DH8D,1647955710,en-route
AAA954,N7861J,US,41.07,-93.29,7292,150,635,18.5,144,SWA144,WN144,KDSM,DSM,KSTL,STL,SWA,WN,B737,1647955710,en-route
A0144E,N104HQ,US,42.03,-81.73,7223,105,846,4.9,4718,RPA4718,AA4718,KDTW,DTW,KLGA,LGA,AAL,AA,E75S,1647955710,en-route
ACAE2E,N916NN,US,41.32,-86.27,7162,283,711,-2.9,2304,AAL2304,AA2304,KDCA,DCA,KORD,ORD,AAL,AA,B738,1647955710,en-route
A36EA8,N320DN,US,42.45,-85.11,7025,271,742,3.3,2528,DAL2528,DL2528,KDTW,DTW,KLAX,LAX,DAL,DL,A321,1647955710,en-route
C0064C,C-FCJZ,CA,43.21,-80.22,6880,234,672,7.2,7715,JZA7715,AC7715,CYYZ,YYZ,KIAH,IAH,ACA,AC,CRJ9,1647955710,en-route
A4D521,N410LG,US,42.45,-86.03,6522,289,583,-5.5,496B,JBC496B,,,,,,EJM,,BE40,1647955710,en-route
AB23B5,N817DN,US,42.42,-84.25,6438,278,618,7.2,559,DAL559,DL559,KDTW,DTW,KSFO,SFO,DAL,DL,B739,1647955710,en-route
AC3D96,N888WW,US,40.41,-85.94,6408,81,629,0.0,,,,,QQL,KHPN,HPN,NCR,N8,MU2,1647955710,en-route
ABFC71,N8710M,US,40.89,-89.7,6393,59,813,-0.7000000000000001,381,SWA381,WN381,KDAL,DAL,KMDW,MDW,SWA,WN,B38M,1647955710,en-route
C01945,C-FJOU,CA,42.58,-79.63,6240,142,898,6.5,1754,ROU1754,AC1754,CYYZ,YYZ,MUCC,CCC,ROU,AC,A321,1647955710,en-route
A42A15,N368AS,US,41.61,-86.76,6217,253,518,10.1,368,XSR368,,KSBN,SBN,KIXD,JCI,XSR,,E55P,1647955710,en-route
0D0B91,XA-VRJ,MX,41.35,-88.21,6149,198,601,5.5,947,VOI947,Y4947,KMDW,MDW,MMMM,MLM,VOI,Y4,A20N,1647955710,en-route
A3B124,N337PQ,US,40.76,-84.2,6096,174,737,0.7000000000000001,5258,EDV5258,DL5258,KDTW,DTW,KCVG,CVG,DAL,DL,CRJ9,1647955710,en-route
A9E93B,N738EV,US,42.46,-86.6,6096,269,659,-0.30000000000000004,3281,SKW3281,AA3281,KDTW,DTW,KORD,ORD,AAL,AA,CRJ7,1647955710,en-route
AA4CE2,N763CC,US,41.39,-86.65,5943,283,677,-9.1,3583,ENY3583,AA3583,KBWI,BWI,KORD,ORD,AAL,AA,E170,1647955710,en-route
A18698,N198HF,US,43.14,-86.87,5623,104,794,-13.0,,,,KAUM,AUM,KGRR,GRR,,N1,G280,1647955710,en-route
A175CE,N1931C,US,41.27,-80.92,5600,275,344,9.4,,,,,,,,,N1,BE20,1647955710,en-route
A38D8D,N328RP,US,40.41,-82.72,5585,29,575,12.7,328,DPJ328,,KOSU,OSU,KTEB,TEB,DPJ,,C56X,1647955710,en-route
C080AC,C-GWSX,CA,43.84,-80.21,5394,286,696,14.3,705,WJA705,WS705,CYYZ,YYZ,CYVR,YVR,WJA,WS,B738,1647955710,en-route
A2685B,N254WN,US,40.78,-86.3,5189,340,640,-8.8,2224,SWA2224,WN2224,KBNA,BNA,KMDW,MDW,SWA,WN,B737,1647955710,en-route
C058B4,C-GHPJ,CA,43.1,-79.65,5158,190,779,11.1,1778,ROU1778,AC1778,CYYZ,YYZ,MMCZ,CZM,ROU,AC,A321,1647955710,en-route
A336F0,N306PQ,US,40.54,-74.31,5097,177,663,-0.7000000000000001,5013,EDV5013,DL5013,KLGA,LGA,KCHS,CHS,DAL,DL,CRJ9,1647955710,en-route
AB4C78,N827SM,US,43.29,-81.25,5067,72,718,-0.30000000000000004,,,,KPTK,PTK,CYYZ,YYZ,NCR,N8,C680,1647955710,en-route
A5A88C,N464AW,US,41.31,-87.55,4876,172,666,2.9,3875,AWI3875,UA3875,KORD,ORD,KCVG,CVG,UAL,UA,CRJ2,1647955710,en-route
A1D8D5,N218SL,US,40.73,-105.05,4846,343,433,2.9,1828,AIP1828,5A1828,KDEN,DEN,KCPR,CPR,AIP,5A,B190,1647955710,en-route
AC8777,N906WN,US,41.25,-95.52,4815,118,624,17.2,719,SWA719,WN719,KOMA,OMA,KSTL,STL,SWA,WN,B737,1647955710,en-route
A85592,N636RW,US,41.2,-86.95,4747,312,550,-7.5,3562,RPA3562,UA3562,KIND,IND,KORD,ORD,UAL,UA,E170,1647955710,en-route
A1AFC8,N208AN,US,41.51,-86.96,4663,288,540,-6.5,3744,ENY3744,AA3744,KORF,ORF,KORD,ORD,AAL,AA,E75L,1647955710,en-route
A4E181,N413YX,US,41.51,-81.24,4518,266,611,-8.8,4703,RPA4703,AA4703,KDCA,DCA,KCLE,CLE,AAL,AA,E75L,1647955710,en-route
C0824F,C-GXJA,CA,44.08,-79.68,4465,333,490,16.9,2497,JZA2497,QK2497,CYYZ,YYZ,CYTS,YTS,ACA,QK,CRJ2,1647955710,en-route
C02F2B,C-FRWK,CA,48.02,-81.14,4457,169,613,0.0,850,THU850,,CYTS,YTS,CYSB,YSB,THU,,MU2,1647955710,en-route
A30D18,N296PQ,US,41.51,-81.02,4389,291,644,-7.8,4950,EDV4950,DL4950,KLGA,LGA,KCLE,CLE,DAL,DL,CRJ9,1647955710,en-route
ABD627,N8619F,US,40.53,-80.59,4351,288,533,11.1,2184,SWA2184,WN2184,KPIT,PIT,KLAS,LAS,SWA,WN,B738,1647955710,en-route
A6576E,N5078N,US,40.83,-105.12,4221,327,264,-0.30000000000000004,4824,BMJ4824,CH4824,KDEN,DEN,KRWL,RWL,BMJ,CH,BE65,1647955710,en-route
AB6EFC,N836DN,US,42.14,-82.87,3939,118,725,16.6,1963,DAL1963,DL1963,KDTW,DTW,MKJS,MBJ,DAL,DL,B739,1647955710,en-route
ADFD79,91-0509,US,40.77,-83.12,3596,332,537,-0.30000000000000004,180,PAT180,,KLCK,LCK,,,CNV,,SW4,1647955710,en-route
AA295D,N754EV,US,41.3,-87.07,3558,306,613,-11.4,3211,SKW3211,AA3211,KBNA,BNA,KORD,ORD,SKW,AA,CRJ7,1647955710,en-route
A2AF2A,N272NV,US,42.85,-86.02,3474,275,698,4.9,1011,AAY1011,G41011,KGRR,GRR,KIWA,AZA,AAY,G4,A320,1647955710,en-route
4D22A8,9H-MFS,MT,44.1,-80.11,3413,138,672,-6.5,1127,MLT1127,DB1127,PANC,ANC,CYYZ,YYZ,MLT,DB,A332,1647955710,en-route
C0885B,C-GZQO,CA,44.17,-79.51,3413,19,500,20.5,19,BBA19,,CYZD,YZD,CYZD,YZD,BBA,,,1647955710,en-route
AB9B13,N847NN,US,41.4,-87.23,3337,318,624,0.7000000000000001,2287,AAL2287,AA2287,KRSW,RSW,KORD,ORD,AAL,AA,B738,1647955710,en-route
A384F2,N326DN,US,40.86,-81.75,3329,10,592,-5.2,2255,DAL2255,DL2255,KATL,ATL,KCLE,CLE,DAL,DL,A321,1647955710,en-route
A8148F,N62GW,NA,41.53,-80.43,3291,86,325,0.0,,,,KGSH,GSH,KHFD,HFD,NMD,N6,P32R,1647955710,en-route
